***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 2021-06-29 14:00:00
 END_DATE    : 2021-06-30 14:00:00
***************************************************************************************************
***************************************************************************************************
----------------------------------------------------------------------------------------------------
 [ MDMS STATISTICS ] 
###################################################################################################
## 1-1) Push Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
2021-06-29 23:46:44	[GET]/api/updatePushStatus	3000
2021-06-29 23:47:44	[GET]/api/checkStatus	3000
2021-06-29 23:47:44	[GET]/api/updatePushStatus	3000
2021-06-29 23:48:44	[GET]/api/checkStatus	2998
2021-06-29 23:48:44	[GET]/api/updatePushStatus	2998
2021-06-29 23:49:44	[GET]/api/checkStatus	3002
2021-06-29 23:49:44	[GET]/api/updatePushStatus	3002
2021-06-29 23:50:44	[GET]/api/checkStatus	2998
2021-06-29 23:50:44	[GET]/api/updatePushStatus	2998
2021-06-29 23:51:44	[GET]/api/checkStatus	3002
2021-06-29 23:51:44	[GET]/api/updatePushStatus	3002
2021-06-29 23:52:44	[GET]/api/checkStatus	2956
2021-06-29 23:52:44	[GET]/api/updatePushStatus	2956
2021-06-29 23:53:44	[GET]/api/checkStatus	3001
2021-06-29 23:53:44	[GET]/api/updatePushStatus	3001
2021-06-29 23:54:45	[GET]/api/checkStatus	2999
2021-06-29 23:54:45	[GET]/api/updatePushStatus	2999
2021-06-29 23:55:44	[GET]/api/checkStatus	3001
2021-06-29 23:55:44	[GET]/api/updatePushStatus	3001
2021-06-29 23:56:44	[GET]/api/checkStatus	3001
2021-06-29 23:56:44	[GET]/api/updatePushStatus	3001
2021-06-29 23:57:44	[GET]/api/checkStatus	2999
2021-06-29 23:57:44	[GET]/api/updatePushStatus	2999
2021-06-29 23:58:44	[GET]/api/checkStatus	2999
2021-06-29 23:58:44	[GET]/api/updatePushStatus	2999
2021-06-29 23:59:44	[GET]/api/checkStatus	3002
2021-06-29 23:59:44	[GET]/api/updatePushStatus	3002
2021-06-30 00:00:44	[GET]/api/checkStatus	3000
2021-06-30 00:00:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:01:44	[GET]/api/checkStatus	2999
2021-06-30 00:01:44	[GET]/api/updatePushStatus	2999
2021-06-30 00:02:44	[GET]/api/checkStatus	3002
2021-06-30 00:02:44	[GET]/api/updatePushStatus	3002
2021-06-30 00:03:44	[GET]/api/checkStatus	3000
2021-06-30 00:03:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:04:44	[GET]/api/checkStatus	2996
2021-06-30 00:04:44	[GET]/api/updatePushStatus	2996
2021-06-30 00:05:44	[GET]/api/checkStatus	3000
2021-06-30 00:05:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:06:44	[GET]/api/checkStatus	3005
2021-06-30 00:06:44	[GET]/api/updatePushStatus	3005
2021-06-30 00:07:45	[GET]/api/checkStatus	2995
2021-06-30 00:07:45	[GET]/api/updatePushStatus	2995
2021-06-30 00:08:44	[GET]/api/checkStatus	3000
2021-06-30 00:08:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:09:44	[GET]/api/checkStatus	2873
2021-06-30 00:09:44	[GET]/api/updatePushStatus	2872
2021-06-30 00:10:44	[GET]/api/checkStatus	3127
2021-06-30 00:10:44	[GET]/api/updatePushStatus	3128
2021-06-30 00:11:45	[GET]/api/checkStatus	3000
2021-06-30 00:11:45	[GET]/api/updatePushStatus	3000
2021-06-30 00:12:44	[GET]/api/checkStatus	2998
2021-06-30 00:12:44	[GET]/api/updatePushStatus	2998
2021-06-30 00:13:44	[GET]/api/checkStatus	3004
2021-06-30 00:13:44	[GET]/api/updatePushStatus	3004
2021-06-30 00:14:44	[GET]/api/checkStatus	3000
2021-06-30 00:14:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:15:44	[GET]/api/checkStatus	3001
2021-06-30 00:15:44	[GET]/api/updatePushStatus	3001
2021-06-30 00:16:44	[GET]/api/checkStatus	2999
2021-06-30 00:16:44	[GET]/api/updatePushStatus	2999
2021-06-30 00:17:44	[GET]/api/checkStatus	2999
2021-06-30 00:17:44	[GET]/api/updatePushStatus	2999
2021-06-30 00:18:44	[GET]/api/checkStatus	3003
2021-06-30 00:18:44	[GET]/api/updatePushStatus	3003
2021-06-30 00:19:44	[GET]/api/checkStatus	3000
2021-06-30 00:19:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:20:44	[GET]/api/checkStatus	2999
2021-06-30 00:20:44	[GET]/api/updatePushStatus	2999
2021-06-30 00:21:44	[GET]/api/checkStatus	2997
2021-06-30 00:21:44	[GET]/api/updatePushStatus	2997
2021-06-30 00:22:44	[GET]/api/checkStatus	3003
2021-06-30 00:22:44	[GET]/api/updatePushStatus	3003
2021-06-30 00:23:44	[GET]/api/checkStatus	2997
2021-06-30 00:23:44	[GET]/api/updatePushStatus	2997
2021-06-30 00:24:44	[GET]/api/checkStatus	3004
2021-06-30 00:24:44	[GET]/api/updatePushStatus	3004
2021-06-30 00:25:44	[GET]/api/checkStatus	2997
2021-06-30 00:25:44	[GET]/api/updatePushStatus	2997
2021-06-30 00:26:44	[GET]/api/checkStatus	2944
2021-06-30 00:26:44	[GET]/api/updatePushStatus	2944
2021-06-30 00:27:44	[GET]/api/checkStatus	3000
2021-06-30 00:27:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:28:44	[GET]/api/checkStatus	2997
2021-06-30 00:28:44	[GET]/api/updatePushStatus	2997
2021-06-30 00:29:44	[GET]/api/checkStatus	3003
2021-06-30 00:29:44	[GET]/api/updatePushStatus	3003
2021-06-30 00:30:44	[GET]/api/checkStatus	3000
2021-06-30 00:30:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:31:44	[GET]/api/checkStatus	2998
2021-06-30 00:31:44	[GET]/api/updatePushStatus	2998
2021-06-30 00:32:44	[GET]/api/checkStatus	3002
2021-06-30 00:32:44	[GET]/api/updatePushStatus	3002
2021-06-30 00:33:44	[GET]/api/checkStatus	3000
2021-06-30 00:33:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:34:44	[GET]/api/checkStatus	3000
2021-06-30 00:34:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:35:44	[GET]/api/checkStatus	2997
2021-06-30 00:35:44	[GET]/api/updatePushStatus	2997
2021-06-30 00:36:44	[GET]/api/checkStatus	3004
2021-06-30 00:36:44	[GET]/api/updatePushStatus	3004
2021-06-30 00:37:44	[GET]/api/checkStatus	2995
2021-06-30 00:37:44	[GET]/api/updatePushStatus	2999
2021-06-30 00:38:44	[GET]/api/checkStatus	3001
2021-06-30 00:38:44	[GET]/api/updatePushStatus	2997
2021-06-30 00:39:44	[GET]/api/checkStatus	3000
2021-06-30 00:39:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:40:44	[GET]/api/checkStatus	2996
2021-06-30 00:40:44	[GET]/api/updatePushStatus	2996
2021-06-30 00:41:45	[GET]/api/checkStatus	3007
2021-06-30 00:41:45	[GET]/api/updatePushStatus	3007
2021-06-30 00:42:44	[GET]/api/checkStatus	2997
2021-06-30 00:42:44	[GET]/api/updatePushStatus	2997
2021-06-30 00:43:44	[GET]/api/checkStatus	3001
2021-06-30 00:43:44	[GET]/api/updatePushStatus	3001
2021-06-30 00:44:44	[GET]/api/checkStatus	3002
2021-06-30 00:44:44	[GET]/api/updatePushStatus	3002
2021-06-30 00:45:44	[GET]/api/checkStatus	3001
2021-06-30 00:45:44	[GET]/api/updatePushStatus	3001
2021-06-30 00:46:44	[GET]/api/checkStatus	2997
2021-06-30 00:46:44	[GET]/api/updatePushStatus	2997
2021-06-30 00:47:44	[GET]/api/checkStatus	3001
2021-06-30 00:47:44	[GET]/api/updatePushStatus	3001
2021-06-30 00:48:44	[GET]/api/checkStatus	3001
2021-06-30 00:48:44	[GET]/api/updatePushStatus	3001
2021-06-30 00:49:44	[GET]/api/checkStatus	3001
2021-06-30 00:49:44	[GET]/api/updatePushStatus	3001
2021-06-30 00:50:44	[GET]/api/checkStatus	2996
2021-06-30 00:50:44	[GET]/api/updatePushStatus	2996
2021-06-30 00:51:44	[GET]/api/checkStatus	3000
2021-06-30 00:51:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:52:44	[GET]/api/checkStatus	3001
2021-06-30 00:52:44	[GET]/api/updatePushStatus	3001
2021-06-30 00:53:44	[GET]/api/checkStatus	2998
2021-06-30 00:53:44	[GET]/api/updatePushStatus	2998
2021-06-30 00:54:44	[GET]/api/checkStatus	3004
2021-06-30 00:54:44	[GET]/api/updatePushStatus	3004
2021-06-30 00:55:44	[GET]/api/checkStatus	2997
2021-06-30 00:55:44	[GET]/api/updatePushStatus	2997
2021-06-30 00:56:44	[GET]/api/checkStatus	3000
2021-06-30 00:56:44	[GET]/api/updatePushStatus	3000
2021-06-30 00:57:45	[GET]/api/checkStatus	3003
2021-06-30 00:57:45	[GET]/api/updatePushStatus	3003
2021-06-30 00:58:44	[GET]/api/checkStatus	2999
2021-06-30 00:58:44	[GET]/api/updatePushStatus	2999
2021-06-30 00:59:44	[GET]/api/checkStatus	2945
2021-06-30 00:59:44	[GET]/api/updatePushStatus	2945
2021-06-30 01:00:45	[GET]/api/checkStatus	3002
2021-06-30 01:00:45	[GET]/api/updatePushStatus	3002
2021-06-30 01:01:44	[GET]/api/checkStatus	2999
2021-06-30 01:01:44	[GET]/api/updatePushStatus	2999
2021-06-30 01:02:44	[GET]/api/checkStatus	3000
2021-06-30 01:02:44	[GET]/api/updatePushStatus	3000
2021-06-30 01:03:44	[GET]/api/checkStatus	3001
2021-06-30 01:03:44	[GET]/api/updatePushStatus	3001
2021-06-30 01:04:44	[GET]/api/checkStatus	3002
2021-06-30 01:04:44	[GET]/api/updatePushStatus	3002
2021-06-30 01:05:44	[GET]/api/checkStatus	2999
2021-06-30 01:05:44	[GET]/api/updatePushStatus	2999
2021-06-30 01:06:44	[GET]/api/checkStatus	3002
2021-06-30 01:06:44	[GET]/api/updatePushStatus	3002
2021-06-30 01:07:44	[GET]/api/checkStatus	2997
2021-06-30 01:07:44	[GET]/api/updatePushStatus	2997
2021-06-30 01:08:44	[GET]/api/checkStatus	3000
2021-06-30 01:08:44	[GET]/api/updatePushStatus	3000
2021-06-30 01:09:44	[GET]/api/checkStatus	3002
2021-06-30 01:09:44	[GET]/api/updatePushStatus	3002
2021-06-30 01:10:45	[GET]/api/checkStatus	2998
2021-06-30 01:10:45	[GET]/api/updatePushStatus	2998
2021-06-30 01:11:44	[GET]/api/checkStatus	3003
2021-06-30 01:11:44	[GET]/api/updatePushStatus	3003
2021-06-30 01:12:44	[GET]/api/checkStatus	2996
2021-06-30 01:12:44	[GET]/api/updatePushStatus	2996
2021-06-30 01:13:44	[GET]/api/checkStatus	3003
2021-06-30 01:13:44	[GET]/api/updatePushStatus	3003
2021-06-30 01:14:44	[GET]/api/checkStatus	2998
2021-06-30 01:14:44	[GET]/api/updatePushStatus	2998
2021-06-30 01:15:44	[GET]/api/checkStatus	3002
2021-06-30 01:15:44	[GET]/api/updatePushStatus	3002
2021-06-30 01:16:44	[GET]/api/checkStatus	2996
2021-06-30 01:16:44	[GET]/api/updatePushStatus	2996
2021-06-30 01:17:45	[GET]/api/checkStatus	3003
2021-06-30 01:17:45	[GET]/api/updatePushStatus	3001
2021-06-30 01:18:44	[GET]/api/checkStatus	2998
2021-06-30 01:18:44	[GET]/api/updatePushStatus	3000
2021-06-30 01:19:44	[GET]/api/checkStatus	3002
2021-06-30 01:19:44	[GET]/api/updatePushStatus	3002
2021-06-30 01:20:44	[GET]/api/checkStatus	3001
2021-06-30 01:20:44	[GET]/api/updatePushStatus	3001
2021-06-30 01:21:44	[GET]/api/checkStatus	2998
2021-06-30 01:21:44	[GET]/api/updatePushStatus	2998
2021-06-30 01:22:44	[GET]/api/checkStatus	3003
2021-06-30 01:22:44	[GET]/api/updatePushStatus	3003
2021-06-30 01:23:44	[GET]/api/checkStatus	2997
2021-06-30 01:23:44	[GET]/api/updatePushStatus	2997
2021-06-30 01:24:44	[GET]/api/checkStatus	3001
2021-06-30 01:24:44	[GET]/api/updatePushStatus	3001
2021-06-30 01:25:44	[GET]/api/checkStatus	3001
2021-06-30 01:25:44	[GET]/api/updatePushStatus	3001
2021-06-30 01:26:44	[GET]/api/checkStatus	2999
2021-06-30 01:26:44	[GET]/api/updatePushStatus	2999
2021-06-30 01:27:44	[GET]/api/checkStatus	3000
2021-06-30 01:27:44	[GET]/api/updatePushStatus	3000
2021-06-30 01:28:44	[GET]/api/checkStatus	2997
2021-06-30 01:28:44	[GET]/api/updatePushStatus	2997
2021-06-30 01:29:45	[GET]/api/checkStatus	3001
2021-06-30 01:29:45	[GET]/api/updatePushStatus	3001
2021-06-30 01:30:44	[GET]/api/checkStatus	3003
2021-06-30 01:30:44	[GET]/api/updatePushStatus	3003
2021-06-30 01:31:44	[GET]/api/checkStatus	2995
2021-06-30 01:31:44	[GET]/api/updatePushStatus	2995
2021-06-30 01:32:44	[GET]/api/checkStatus	2958
2021-06-30 01:32:44	[GET]/api/updatePushStatus	2958
2021-06-30 01:33:45	[GET]/api/checkStatus	2998
