***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 2021-06-30 19:00:00
 END_DATE    : 2021-07-01 19:00:00
***************************************************************************************************
***************************************************************************************************
----------------------------------------------------------------------------------------------------
 [ TDATA STATISTICS ] 
####################################################################################################
## 1) NRF API Request Statistics (EMS DB)
SUM(NRF_REG_COUNT)	SUM(NRF_STOP_COUNT)
144	0
####################################################################################################
## 2-1) Zone Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
2021-07-01 11:22:44	[GET]/api/10/A/checkStatus	2760
2021-07-01 11:22:44	[GET]/api/10/A/updatePushStatus	2760
2021-07-01 11:23:44	[GET]/api/10/A/checkStatus	3234
2021-07-01 11:23:44	[GET]/api/10/A/updatePushStatus	3234
2021-07-01 11:24:45	[GET]/api/10/A/checkStatus	3003
2021-07-01 11:24:45	[GET]/api/10/A/updatePushStatus	3003
2021-07-01 11:25:44	[GET]/api/10/A/checkStatus	3001
2021-07-01 11:25:44	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 11:26:45	[GET]/api/10/A/checkStatus	3003
2021-07-01 11:26:45	[GET]/api/10/A/updatePushStatus	3003
2021-07-01 11:27:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 11:27:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 11:28:44	[GET]/api/10/A/checkStatus	2998
2021-07-01 11:28:44	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 11:29:45	[GET]/api/10/A/checkStatus	3000
2021-07-01 11:29:45	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 11:30:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 11:30:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 11:31:45	[GET]/api/10/A/checkStatus	2997
2021-07-01 11:31:45	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 11:32:44	[GET]/api/10/A/checkStatus	3002
2021-07-01 11:32:44	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 11:33:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 11:33:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 11:34:44	[GET]/api/10/A/checkStatus	3002
2021-07-01 11:34:44	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 11:35:45	[GET]/api/10/A/checkStatus	2998
2021-07-01 11:35:45	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 11:36:45	[GET]/api/10/A/checkStatus	2998
2021-07-01 11:36:45	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 11:37:44	[GET]/api/10/A/checkStatus	2970
2021-07-01 11:37:44	[GET]/api/10/A/updatePushStatus	2970
2021-07-01 11:38:45	[GET]/api/10/A/checkStatus	3000
2021-07-01 11:38:45	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 11:39:44	[GET]/api/10/A/checkStatus	2997
2021-07-01 11:39:44	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 11:40:45	[GET]/api/10/A/checkStatus	3001
2021-07-01 11:40:45	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 11:41:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 11:41:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 11:42:45	[GET]/api/10/A/checkStatus	2994
2021-07-01 11:42:45	[GET]/api/10/A/updatePushStatus	2994
2021-07-01 11:43:44	[GET]/api/10/A/checkStatus	3005
2021-07-01 11:43:44	[GET]/api/10/A/updatePushStatus	3005
2021-07-01 11:44:44	[GET]/api/10/A/checkStatus	3004
2021-07-01 11:44:44	[GET]/api/10/A/updatePushStatus	3004
2021-07-01 11:45:44	[GET]/api/10/A/checkStatus	2997
2021-07-01 11:45:44	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 11:46:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 11:46:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 11:47:45	[GET]/api/10/A/checkStatus	2998
2021-07-01 11:47:45	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 11:48:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 11:48:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 11:49:44	[GET]/api/10/A/checkStatus	2998
2021-07-01 11:49:44	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 11:50:44	[GET]/api/10/A/checkStatus	2999
2021-07-01 11:50:44	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 11:51:45	[GET]/api/10/A/checkStatus	3000
2021-07-01 11:51:45	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 11:52:44	[GET]/api/10/A/checkStatus	3001
2021-07-01 11:52:44	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 11:53:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 11:53:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 11:54:44	[GET]/api/10/A/checkStatus	2997
2021-07-01 11:54:44	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 11:55:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 11:55:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 11:56:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 11:56:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 11:57:44	[GET]/api/10/A/checkStatus	3001
2021-07-01 11:57:44	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 11:58:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 11:58:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 11:59:44	[GET]/api/10/A/checkStatus	3001
2021-07-01 11:59:44	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 12:00:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 12:00:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 12:01:45	[GET]/api/10/A/checkStatus	2997
2021-07-01 12:01:45	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 12:02:44	[GET]/api/10/A/checkStatus	3002
2021-07-01 12:02:44	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 12:03:44	[GET]/api/10/A/checkStatus	2997
2021-07-01 12:03:44	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 12:04:45	[GET]/api/10/A/checkStatus	3003
2021-07-01 12:04:45	[GET]/api/10/A/updatePushStatus	3003
2021-07-01 12:05:44	[GET]/api/10/A/checkStatus	2998
2021-07-01 12:05:44	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 12:06:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 12:06:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 12:07:44	[GET]/api/10/A/checkStatus	3001
2021-07-01 12:07:44	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 12:08:44	[GET]/api/10/A/checkStatus	2996
2021-07-01 12:08:44	[GET]/api/10/A/updatePushStatus	2995
2021-07-01 12:09:44	[GET]/api/10/A/checkStatus	3004
2021-07-01 12:09:44	[GET]/api/10/A/updatePushStatus	3005
2021-07-01 12:10:45	[GET]/api/10/A/checkStatus	2963
2021-07-01 12:10:45	[GET]/api/10/A/updatePushStatus	2963
2021-07-01 12:11:44	[GET]/api/10/A/checkStatus	3001
2021-07-01 12:11:44	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 12:12:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 12:12:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 12:13:44	[GET]/api/10/A/checkStatus	2997
2021-07-01 12:13:44	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 12:14:45	[GET]/api/10/A/checkStatus	3004
2021-07-01 12:14:45	[GET]/api/10/A/updatePushStatus	3004
2021-07-01 12:15:44	[GET]/api/10/A/checkStatus	3003
2021-07-01 12:15:44	[GET]/api/10/A/updatePushStatus	3003
2021-07-01 12:16:44	[GET]/api/10/A/checkStatus	2999
2021-07-01 12:16:44	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 12:17:45	[GET]/api/10/A/checkStatus	2998
2021-07-01 12:17:45	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 12:18:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 12:18:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 12:19:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 12:19:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 12:20:44	[GET]/api/10/A/checkStatus	2999
2021-07-01 12:20:44	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 12:21:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 12:21:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 12:22:45	[GET]/api/10/A/checkStatus	3000
2021-07-01 12:22:45	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 12:23:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 12:23:44	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 12:24:44	[GET]/api/10/A/checkStatus	2997
2021-07-01 12:24:44	[GET]/api/10/A/updatePushStatus	2995
2021-07-01 12:25:45	[GET]/api/10/A/checkStatus	3005
2021-07-01 12:25:45	[GET]/api/10/A/updatePushStatus	3005
2021-07-01 12:26:45	[GET]/api/10/A/checkStatus	2996
2021-07-01 12:26:45	[GET]/api/10/A/updatePushStatus	2996
2021-07-01 12:27:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 12:27:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 12:28:44	[GET]/api/10/A/checkStatus	3000
2021-07-01 12:28:44	[GET]/api/10/A/updatePushStatus	3000
2021-07-01 12:29:44	[GET]/api/10/A/checkStatus	2999
2021-07-01 12:29:44	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 12:30:45	[GET]/api/10/A/checkStatus	3003
2021-07-01 12:30:45	[GET]/api/10/A/updatePushStatus	3003
2021-07-01 12:31:45	[GET]/api/10/A/checkStatus	2999
2021-07-01 12:31:45	[GET]/api/10/A/updatePushStatus	2999
2021-07-01 12:32:45	[GET]/api/10/A/checkStatus	2998
2021-07-01 12:32:45	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 12:33:45	[GET]/api/10/A/checkStatus	3001
2021-07-01 12:33:45	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 12:34:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 12:34:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 12:35:45	[GET]/api/10/A/checkStatus	2997
2021-07-01 12:35:45	[GET]/api/10/A/updatePushStatus	2997
2021-07-01 12:36:45	[GET]/api/10/A/checkStatus	3002
2021-07-01 12:36:45	[GET]/api/10/A/updatePushStatus	3001
2021-07-01 12:37:45	[GET]/api/10/A/checkStatus	3001
2021-07-01 12:37:45	[GET]/api/10/A/updatePushStatus	3002
2021-07-01 12:38:45	[GET]/api/10/A/checkStatus	2998
2021-07-01 12:38:45	[GET]/api/10/A/updatePushStatus	2998
2021-07-01 12:39:44	[GET]/api/10/A/checkStatus	3001
