 
 
***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 20210609000000
 END_DATE    : 20210610000000
***************************************************************************************************
***************************************************************************************************
####################################################################################################
## 1) NRF API Request Statistics (EMS DB)
SUM(NRF_REG_COUNT)	SUM(NRF_STOP_COUNT)
15120	0
####################################################################################################
## 2-1) Zone Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
UPM51	01	14705	14705	0	2021-06-09 19:29:29
UPM51	01	14532	14532	0	2021-06-09 19:30:30
UPM51	01	14899	14899	0	2021-06-09 19:31:29
UPM51	01	14720	14720	0	2021-06-09 19:32:29
UPM51	01	14696	14696	0	2021-06-09 19:33:29
UPM51	01	14716	14716	0	2021-06-09 19:34:29
UPM51	01	14711	14711	0	2021-06-09 19:35:29
UPM51	01	14700	14700	0	2021-06-09 19:36:29
UPM51	01	14715	14715	0	2021-06-09 19:37:29
UPM51	01	14715	14715	0	2021-06-09 19:38:29
UPM51	01	14718	14718	0	2021-06-09 19:39:29
UPM51	01	14724	14724	0	2021-06-09 19:40:29
UPM51	01	14521	14521	0	2021-06-09 19:41:29
UPM51	01	14898	14898	0	2021-06-09 19:42:29
UPM51	01	14728	14728	0	2021-06-09 19:43:29
UPM51	01	14702	14702	0	2021-06-09 19:44:29
UPM51	01	14730	14730	0	2021-06-09 19:45:29
UPM51	01	14708	14708	0	2021-06-09 19:46:29
UPM51	01	14729	14729	0	2021-06-09 19:47:29
UPM51	01	14718	14718	0	2021-06-09 19:48:29
UPM51	01	14721	14721	0	2021-06-09 19:49:29
UPM51	01	14534	14534	0	2021-06-09 19:50:30
UPM51	01	14879	14879	0	2021-06-09 19:51:29
UPM51	01	14714	14714	0	2021-06-09 19:52:29
UPM51	01	14730	14730	0	2021-06-09 19:53:29
UPM51	01	14727	14727	0	2021-06-09 19:54:29
UPM51	01	14722	14722	0	2021-06-09 19:55:29
UPM51	01	14703	14703	0	2021-06-09 19:56:29
UPM51	01	14718	14718	0	2021-06-09 19:57:29
UPM51	01	14699	14699	0	2021-06-09 19:58:29
UPM51	01	14715	14715	0	2021-06-09 19:59:29
UPM51	01	14705	14705	0	2021-06-09 20:00:29
UPM51	01	14722	14722	0	2021-06-09 20:01:29
UPM51	01	14710	14710	0	2021-06-09 20:02:29
UPM51	01	14713	14713	0	2021-06-09 20:03:29
UPM51	01	14725	14725	0	2021-06-09 20:04:29
UPM51	01	14720	14720	0	2021-06-09 20:05:29
UPM51	01	14680	14680	0	2021-06-09 20:06:29
UPM51	01	14766	14766	0	2021-06-09 20:07:29
UPM51	01	14720	14720	0	2021-06-09 20:08:29
UPM51	01	14719	14719	0	2021-06-09 20:09:29
UPM51	01	14580	14580	0	2021-06-09 20:10:29
UPM51	01	14834	14834	0	2021-06-09 20:11:29
UPM51	01	14706	14706	0	2021-06-09 20:12:29
UPM51	01	14721	14721	0	2021-06-09 20:13:29
UPM51	01	14714	14714	0	2021-06-09 20:14:29
UPM51	01	14712	14712	0	2021-06-09 20:15:29
UPM51	01	14723	14723	0	2021-06-09 20:16:29
UPM51	01	14714	14714	0	2021-06-09 20:17:29
UPM51	01	14711	14711	0	2021-06-09 20:18:29
UPM51	01	14690	14690	0	2021-06-09 20:19:29
UPM51	01	14731	14731	0	2021-06-09 20:20:29
UPM51	01	14696	14696	0	2021-06-09 20:21:29
UPM51	01	14723	14723	0	2021-06-09 20:22:29
UPM51	01	14702	14702	0	2021-06-09 20:23:29
UPM51	01	14712	14712	0	2021-06-09 20:24:29
UPM51	01	14709	14709	0	2021-06-09 20:25:29
UPM51	01	14708	14708	0	2021-06-09 20:26:29
UPM51	01	14709	14709	0	2021-06-09 20:27:29
UPM51	01	14702	14702	0	2021-06-09 20:28:29
UPM51	01	14725	14725	0	2021-06-09 20:29:30
UPM51	01	14696	14696	0	2021-06-09 20:30:29
UPM51	01	14707	14707	0	2021-06-09 20:31:29
UPM51	01	14635	14635	0	2021-06-09 20:32:29
UPM51	01	14779	14779	0	2021-06-09 20:33:29
UPM51	01	14716	14716	0	2021-06-09 20:34:29
UPM51	01	14690	14690	0	2021-06-09 20:35:29
UPM51	01	14718	14718	0	2021-06-09 20:36:29
UPM51	01	14704	14704	0	2021-06-09 20:37:29
UPM51	01	14679	14679	0	2021-06-09 20:38:29
UPM51	01	14741	14741	0	2021-06-09 20:39:29
UPM51	01	14712	14712	0	2021-06-09 20:40:29
UPM51	01	14708	14708	0	2021-06-09 20:41:30
UPM51	01	14709	14709	0	2021-06-09 20:42:29
UPM51	01	14716	14716	0	2021-06-09 20:43:29
UPM51	01	14724	14724	0	2021-06-09 20:44:29
UPM51	01	14712	14712	0	2021-06-09 20:45:29
UPM51	01	14710	14710	0	2021-06-09 20:46:29
UPM51	01	14732	14732	0	2021-06-09 20:47:29
UPM51	01	14722	14722	0	2021-06-09 20:48:29
UPM51	01	14714	14714	0	2021-06-09 20:49:29
UPM51	01	14711	14711	0	2021-06-09 20:50:29
UPM51	01	14712	14712	0	2021-06-09 20:51:29
UPM51	01	14727	14727	0	2021-06-09 20:52:29
UPM51	01	14711	14711	0	2021-06-09 20:53:29
UPM51	01	14720	14720	0	2021-06-09 20:54:29
UPM51	01	14717	14717	0	2021-06-09 20:55:29
UPM51	01	14712	14712	0	2021-06-09 20:56:29
UPM51	01	14716	14716	0	2021-06-09 20:57:29
UPM51	01	14721	14721	0	2021-06-09 20:58:29
UPM51	01	14729	14729	0	2021-06-09 20:59:29
UPM51	01	14714	14714	0	2021-06-09 21:00:29
UPM51	01	14687	14687	0	2021-06-09 21:01:29
UPM51	01	14728	14728	0	2021-06-09 21:02:29
UPM51	01	14710	14710	0	2021-06-09 21:03:29
UPM51	01	14706	14706	0	2021-06-09 21:04:29
UPM51	01	14716	14716	0	2021-06-09 21:05:29
UPM51	01	14716	14716	0	2021-06-09 21:06:29
UPM51	01	14705	14705	0	2021-06-09 21:07:29
UPM51	01	14702	14702	0	2021-06-09 21:08:29
UPM51	01	14691	14691	0	2021-06-09 21:09:29
UPM51	01	14720	14720	0	2021-06-09 21:10:29
UPM51	01	14701	14701	0	2021-06-09 21:11:29
UPM51	01	14706	14706	0	2021-06-09 21:12:29
UPM51	01	14709	14709	0	2021-06-09 21:13:29
UPM51	01	14712	14712	0	2021-06-09 21:14:29
UPM51	01	14715	14715	0	2021-06-09 21:15:29
UPM51	01	14657	14657	0	2021-06-09 21:16:29
UPM51	01	14770	14770	0	2021-06-09 21:17:29
UPM51	01	14712	14712	0	2021-06-09 21:18:29
UPM51	01	14716	14716	0	2021-06-09 21:19:29
UPM51	01	14709	14709	0	2021-06-09 21:20:29
