 
 
***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 20200824120000
 END_DATE    : 20200831120000
***************************************************************************************************
***************************************************************************************************
####################################################################################################
## 1) NRF API Request Statistics (EMS DB)
SUM(NRF_REG_COUNT)	SUM(NRF_STOP_COUNT)
0	0
####################################################################################################
## 2-1) Zone Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
UPM51	01	18000	18000	0	2020-08-24 12:00:19
UPM51	01	18000	18000	0	2020-08-24 12:01:19
UPM51	01	18000	18000	0	2020-08-24 12:02:19
UPM51	01	18000	18000	0	2020-08-24 12:03:19
UPM51	01	18000	18000	0	2020-08-24 12:04:19
UPM51	01	18000	18000	0	2020-08-24 12:05:19
UPM51	01	18000	18000	0	2020-08-24 12:06:19
UPM51	01	18000	18000	0	2020-08-24 12:07:19
UPM51	01	18000	18000	0	2020-08-24 12:08:19
UPM51	01	18000	18000	0	2020-08-24 12:09:19
UPM51	01	18000	18000	0	2020-08-24 12:10:19
UPM51	01	18000	18000	0	2020-08-24 12:11:19
UPM51	01	18000	18000	0	2020-08-24 12:12:19
UPM51	01	18000	18000	0	2020-08-24 12:13:19
UPM51	01	18000	18000	0	2020-08-24 12:14:19
UPM51	01	18000	18000	0	2020-08-24 12:15:19
UPM51	01	18000	18000	0	2020-08-24 12:16:19
UPM51	01	18000	18000	0	2020-08-24 12:17:19
UPM51	01	18000	18000	0	2020-08-24 12:18:19
UPM51	01	18000	18000	0	2020-08-24 12:19:19
UPM51	01	18000	18000	0	2020-08-24 12:20:19
UPM51	01	18000	18000	0	2020-08-24 12:21:19
UPM51	01	18000	18000	0	2020-08-24 12:22:19
UPM51	01	18000	18000	0	2020-08-24 12:23:19
UPM51	01	18000	18000	0	2020-08-24 12:24:19
UPM51	01	18000	18000	0	2020-08-24 12:25:19
UPM51	01	18000	18000	0	2020-08-24 12:26:19
UPM51	01	18000	18000	0	2020-08-24 12:27:19
UPM51	01	18000	18000	0	2020-08-24 12:28:19
UPM51	01	18000	18000	0	2020-08-24 12:29:19
UPM51	01	18000	18000	0	2020-08-24 12:30:19
UPM51	01	18000	18000	0	2020-08-24 12:31:19
UPM51	01	18000	18000	0	2020-08-24 12:32:19
UPM51	01	18000	18000	0	2020-08-24 12:33:19
UPM51	01	18000	18000	0	2020-08-24 12:34:19
UPM51	01	18000	18000	0	2020-08-24 12:35:19
UPM51	01	18000	18000	0	2020-08-24 12:36:19
UPM51	01	18000	18000	0	2020-08-24 12:37:19
UPM51	01	18000	18000	0	2020-08-24 12:38:19
UPM51	01	18000	18000	0	2020-08-24 12:39:19
UPM51	01	18000	18000	0	2020-08-24 12:40:19
UPM51	01	18000	18000	0	2020-08-24 12:41:19
UPM51	01	18000	18000	0	2020-08-24 12:42:19
UPM51	01	18000	18000	0	2020-08-24 12:43:19
UPM51	01	18000	18000	0	2020-08-24 12:44:19
UPM51	01	18000	18000	0	2020-08-24 12:45:19
UPM51	01	18000	18000	0	2020-08-24 12:46:19
UPM51	01	18000	18000	0	2020-08-24 12:47:19
UPM51	01	18000	18000	0	2020-08-24 12:48:19
UPM51	01	18000	18000	0	2020-08-24 12:49:19
UPM51	01	18000	18000	0	2020-08-24 12:50:19
UPM51	01	18000	18000	0	2020-08-24 12:51:19
UPM51	01	18000	18000	0	2020-08-24 12:52:19
UPM51	01	18000	18000	0	2020-08-24 12:53:19
UPM51	01	18000	18000	0	2020-08-24 12:54:19
UPM51	01	18000	18000	0	2020-08-24 12:55:19
UPM51	01	18000	18000	0	2020-08-24 12:56:19
UPM51	01	18000	18000	0	2020-08-24 12:57:19
UPM51	01	18000	18000	0	2020-08-24 12:58:19
UPM51	01	18000	18000	0	2020-08-24 12:59:19
UPM51	01	18000	18000	0	2020-08-24 13:00:19
UPM51	01	18000	18000	0	2020-08-24 13:01:19
UPM51	01	18000	18000	0	2020-08-24 13:02:19
UPM51	01	18000	18000	0	2020-08-24 13:03:19
UPM51	01	18000	18000	0	2020-08-24 13:04:19
UPM51	01	18000	18000	0	2020-08-24 13:05:19
UPM51	01	18000	18000	0	2020-08-24 13:06:19
UPM51	01	18000	18000	0	2020-08-24 13:07:19
UPM51	01	18000	18000	0	2020-08-24 13:08:19
UPM51	01	18000	18000	0	2020-08-24 13:09:19
UPM51	01	18000	18000	0	2020-08-24 13:10:19
UPM51	01	18000	18000	0	2020-08-24 13:11:19
UPM51	01	18000	18000	0	2020-08-24 13:12:19
UPM51	01	18000	18000	0	2020-08-24 13:13:19
UPM51	01	18000	18000	0	2020-08-24 13:14:19
UPM51	01	18000	18000	0	2020-08-24 13:15:19
UPM51	01	18000	18000	0	2020-08-24 13:16:19
UPM51	01	18000	18000	0	2020-08-24 13:17:19
UPM51	01	18000	18000	0	2020-08-24 13:18:19
UPM51	01	18000	18000	0	2020-08-24 13:19:19
UPM51	01	18000	18000	0	2020-08-24 13:20:19
UPM51	01	18000	18000	0	2020-08-24 13:21:19
UPM51	01	18000	18000	0	2020-08-24 13:22:19
UPM51	01	18000	18000	0	2020-08-24 13:23:19
UPM51	01	18000	18000	0	2020-08-24 13:24:19
UPM51	01	18000	18000	0	2020-08-24 13:25:19
UPM51	01	18000	18000	0	2020-08-24 13:26:19
UPM51	01	18000	18000	0	2020-08-24 13:27:19
UPM51	01	18000	18000	0	2020-08-24 13:28:19
UPM51	01	18000	18000	0	2020-08-24 13:29:19
UPM51	01	18000	18000	0	2020-08-24 13:30:19
UPM51	01	18000	18000	0	2020-08-24 13:31:19
UPM51	01	18000	18000	0	2020-08-24 13:32:19
UPM51	01	18000	18000	0	2020-08-24 13:33:19
UPM51	01	18000	18000	0	2020-08-24 13:34:19
UPM51	01	18000	18000	0	2020-08-24 13:35:19
UPM51	01	18000	18000	0	2020-08-24 13:36:19
UPM51	01	18000	18000	0	2020-08-24 13:37:19
UPM51	01	18000	18000	0	2020-08-24 13:38:19
UPM51	01	18000	18000	0	2020-08-24 13:39:19
